"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L4622","navigateToListener","org.eclipse.sed.ifl.view.ScoreListView.navigateToListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","123","2","123","88","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4650","navigateToContext","org.eclipse.sed.ifl.view.ScoreListView.navigateToContext;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","125","2","125","122","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4625","navigateToContextListener","org.eclipse.sed.ifl.view.ScoreListView.navigateToContextListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","131","2","131","100","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4657","openDetailsRequired","org.eclipse.sed.ifl.view.ScoreListView.openDetailsRequired;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","143","2","143","118","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4631","openDetailsRequiredListener","org.eclipse.sed.ifl.view.ScoreListView.openDetailsRequiredListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","149","2","149","90","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4659","nameFilterChanged","org.eclipse.sed.ifl.view.ScoreListView.nameFilterChanged;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","151","2","151","104","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4662","openFiltersPart","org.eclipse.sed.ifl.view.ScoreListView.openFiltersPart;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","158","2","158","106","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4634","openFiltersPartListener","org.eclipse.sed.ifl.view.ScoreListView.openFiltersPartListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1157","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","164","2","164","82","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4664","dialog","org.eclipse.sed.ifl.view.ScoreLoaderView.dialog;LFileDialog;","L1431","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreLoaderView.java","11","2","11","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4666","fileSelected","org.eclipse.sed.ifl.view.ScoreLoaderView.fileSelected;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1431","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreLoaderView.java","18","2","18","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4670","recalculationSelected","org.eclipse.sed.ifl.view.ScoreRecalculatorView.recalculationSelected;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L4668","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreRecalculatorView.java","16","2","16","108","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4674","ui","org.eclipse.sed.ifl.view.ScoreSetterView.ui;Lorg/eclipse/sed/ifl/ide/gui/element/ScoreSetter;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","19","2","19","45","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4708","deltaPercentChanged","org.eclipse.sed.ifl.view.ScoreSetterView.deltaPercentChanged;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","72","2","72","107","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4684","deltaPercentChangedListener","org.eclipse.sed.ifl.view.ScoreSetterView.deltaPercentChangedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","78","2","82","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4710","relativeableValueSet","org.eclipse.sed.ifl.view.ScoreSetterView.relativeableValueSet;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","84","2","84","133","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4681","relativeableValueSetListener","org.eclipse.sed.ifl.view.ScoreSetterView.relativeableValueSetListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","90","2","92","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4712","absoluteScoreSetted","org.eclipse.sed.ifl.view.ScoreSetterView.absoluteScoreSetted;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","94","2","94","106","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4687","absoluteScoreSettedListener","org.eclipse.sed.ifl.view.ScoreSetterView.absoluteScoreSettedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","100","2","103","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4690","absoluteScoreSettingDisabledListener","org.eclipse.sed.ifl.view.ScoreSetterView.absoluteScoreSettingDisabledListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L340","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","105","2","105","112","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4716","part","org.eclipse.sed.ifl.view.SessionView.part;Lorg/eclipse/sed/ifl/ide/gui/MainPart;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","18","2","18","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4745","closed","org.eclipse.sed.ifl.view.SessionView.closed;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","58","2","58","101","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4729","service","org.eclipse.sed.ifl.view.SessionView.service;LIPartService;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","64","2","64","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4740","stateListener","org.eclipse.sed.ifl.view.SessionView.stateListener;LIPartListener;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","65","2","65","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4758","scoreLoadRequested","org.eclipse.sed.ifl.view.SessionView.scoreLoadRequested;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","98","2","98","109","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4733","scoreLoadRequestedListener","org.eclipse.sed.ifl.view.SessionView.scoreLoadRequestedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","99","2","99","55","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4760","hideUndefinedRequested","org.eclipse.sed.ifl.view.SessionView.hideUndefinedRequested;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","105","2","105","110","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4743","hideUndefinedListener","org.eclipse.sed.ifl.view.SessionView.hideUndefinedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","106","2","106","51","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4762","scoreRecalculateRequested","org.eclipse.sed.ifl.view.SessionView.scoreRecalculateRequested;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","112","2","112","116","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4735","scoreRecalculateRequestedListener","org.eclipse.sed.ifl.view.SessionView.scoreRecalculateRequestedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1562","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","113","2","113","62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4767","serialVersionUID","org.eclipse.sed.ifl.view.UnableToDisplayDataPointsException.serialVersionUID;J","L4765","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\UnableToDisplayDataPointsException.java","5","2","5","68","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4774","ID","org.eclipse.sed.ifl.views.SampleView.ID;Ljava/lang/String;","L4771","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\views\SampleView.java","55","2","55","73","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4776","workbench","org.eclipse.sed.ifl.views.SampleView.workbench;LIWorkbench;","L4771","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\views\SampleView.java","57","2","57","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4777","viewer","org.eclipse.sed.ifl.views.SampleView.viewer;LTableViewer;","L4771","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\views\SampleView.java","59","2","59","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4778","action1","org.eclipse.sed.ifl.views.SampleView.action1;LAction;","L4771","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\views\SampleView.java","60","2","60","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4779","action2","org.eclipse.sed.ifl.views.SampleView.action2;LAction;","L4771","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\views\SampleView.java","61","2","61","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4780","doubleClickAction","org.eclipse.sed.ifl.views.SampleView.doubleClickAction;LAction;","L4771","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\views\SampleView.java","62","2","62","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L136","methodsScoreMap","org.eclipse.sed.ifl.bi.faced.MethodScoreHandler.methodsScoreMap;Ljava/util/Map;","L132","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\bi\faced\MethodScoreHandler.java","16","2","16","128","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L206","scoreUpdated","org.eclipse.sed.ifl.bi.faced.MethodScoreHandler.scoreUpdated;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L132","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\bi\faced\MethodScoreHandler.java","50","2","50","110","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L305","selectedSetter","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.selectedSetter;Lorg/eclipse/sed/ifl/control/feedback/ScoreSetterControl;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","32","2","32","44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L309","contextSetter","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.contextSetter;Lorg/eclipse/sed/ifl/control/feedback/ScoreSetterControl;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","34","2","34","43","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L310","otherSetter","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.otherSetter;Lorg/eclipse/sed/ifl/control/feedback/ScoreSetterControl;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","36","2","36","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L311","activityMonitor","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.activityMonitor;Lorg/eclipse/sed/ifl/control/monitor/ActivityMonitorControl;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","38","2","38","49","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L315","lambdaSetter","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.lambdaSetter;Lorg/eclipse/sed/ifl/model/user/interaction/ContextBasedOptionLambdaSetter;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","40","2","40","54","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L461","contextBasedFeedbackOption","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.contextBasedFeedbackOption;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","147","2","147","120","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L470","contextBasedOptionNeeded","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.contextBasedOptionNeeded;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","153","2","153","112","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L355","contextBasedFeedbackOptionListener","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl.contextBasedFeedbackOptionListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L293","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","157","2","157","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
