"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L2074","Control createDialogArea(Composite parent)","org.eclipse.sed.ifl.ide.gui.dialogs.CustomWarningDialog.createDialogArea(LComposite;)LControl;","L2059","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\dialogs\CustomWarningDialog.java","32","2","45","3","0","0","0","0","0","0","0","0","76.635","7.96154","2307.76","174.633","65","22","128.209","289.863","98.5363","57.6236","66.5589","38.9233","1","0","0","0","0","0","0","0","0","0","14","14","11","1","14","14","11","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2076","void createButtonsForButtonBar(Composite parent)","org.eclipse.sed.ifl.ide.gui.dialogs.CustomWarningDialog.createButtonsForButtonBar(LComposite;)V","L2059","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\dialogs\CustomWarningDialog.java","47","2","50","3","0","0","0","0","0","0","0","0","20.2647","4","139.477","26.8948","11","9","7.74871","34.8692","129.844","75.932","111.726","65.3367","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2078","Image getImage()","org.eclipse.sed.ifl.ide.gui.dialogs.CustomWarningDialog.getImage()LImage;","L2059","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\dialogs\CustomWarningDialog.java","52","2","55","3","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","132.826","77.6758","116.028","67.8525","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2097","CardHolderComposite(Composite parent, int style)","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.<init>(LComposite;I)V","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","35","2","125","3","0","0","0","0","0","0","0","0","234.66","8.07692","9112.08","436.26","202","48","506.227","1128.16","74.4628","43.5455","43.8075","25.6184","1","0","0","1","0","0.0243902","1","0","0.0144928","1","40","49","34","2","68","91","38","0","0","34","0","4","0","0","0","0","0","0","30","4","0","0","0","0","0","0"
"L2129","void setContent(Map<IMethodDescription, Score> scores)","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.setContent(Ljava/util/Map;)V","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","127","2","150","3","0","0","0","0","0","0","0","0","193.209","30.8","21726.8","778.628","130","43","1207.04","705.414","85.1793","49.8125","47.5942","27.8329","4","2","2","1","1","0","0","0","0","0","23","24","17","1","23","24","17","0","0","2","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"L2140","void setPageContent(int pageNumber)","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.setPageContent(I)V","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","152","2","173","3","0","0","0","0","0","0","0","0","225.969","51.8","43446.9","1235.87","151","47","2413.72","838.743","86.2128","50.4169","48.8816","28.5857","2","1","1","1","16","0","0","0","0","0","21","22","9","1","21","22","9","0","0","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0"
"L2168","List<CodeElementUI> getDisplayedCards()","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.getDisplayedCards()Ljava/util/List;","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","175","2","181","3","0","0","0","0","0","0","0","0","83.0586","15.75","2458.26","182.146","35","22","136.57","156.08","112.754","65.9382","87.1729","50.9783","2","1","1","4","0","0","0","0","0","0","7","7","4","0","7","7","4","0","0","2","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L2105","void setPageCount(int currentPage, int change)","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.setPageCount(II)V","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","184","2","192","3","0","0","0","0","0","0","0","0","87.1327","17.5","4252.55","262.482","53","24","236.253","243.003","106.151","62.0766","101.275","59.2251","3","1","1","5","1","0.1","1","1","0.1","1","9","9","6","2","9","9","6","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2142","void clearMethodScores()","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.clearMethodScores()V","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","194","2","199","3","0","0","0","0","0","0","0","0","27.6515","5.25","290.592","43.8722","16","11","16.144","55.3509","120.642","70.551","98.5528","57.6332","2","1","1","2","0","0","0","0","0","0","6","6","3","0","6","6","3","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2180","HashMap<Integer, List<Entry<IMethodDescription, Score>>> getContents()","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.getContents()Ljava/util/HashMap;","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","201","2","203","3","0","0","0","0","0","0","0","0","45.0196","6","365.506","51.1207","16","14","20.3059","60.9177","131.603","76.9608","114.264","66.821","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2184","INonGenericListenerCollection<List<CodeElementUI>> eventDisplayedPageChanged()","org.eclipse.sed.ifl.ide.gui.element.CardHolderComposite.eventDisplayedPageChanged()Lorg/eclipse/sed/ifl/util/event/INonGenericListenerCollection;","L2085","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CardHolderComposite.java","207","2","209","3","0","0","0","0","0","0","0","0","21.6515","3.5","110.947","23.0893","10","9","6.16374","31.6992","135","78.9472","119.164","69.6868","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2215","void resetNeutralIcons()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.resetNeutralIcons()V","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","48","2","57","3","1","1","1","1","1","1","10","10","135.748","3.5","1312.5","119.876","75","32","72.9167","375","102.648","60.0281","72.4909","42.3923","1","0","0","1","1","0","0","0","0","0","10","10","8","0","10","10","8","0","0","8","1","0","0","6","0","0","0","0","2","0","1","0","0","0","0","0"
"L2224","void setContextIcons()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.setContextIcons()V","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","59","2","68","3","1","1","1","1","1","1","10","10","135.748","3.5","1312.5","119.876","75","32","72.9167","375","102.648","60.0281","72.4909","42.3923","1","0","0","1","1","0","0","0","0","0","10","10","8","0","10","10","8","0","0","8","0","0","0","6","0","0","0","0","2","0","0","0","0","0","0","0"
"L2225","Label getScoreIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getScoreIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","70","2","72","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2226","Label getNameIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getNameIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","74","2","76","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2227","Label getPathIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getPathIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","78","2","80","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2228","Label getPositionIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getPositionIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","82","2","84","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2229","Label getParentTypeIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getParentTypeIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","86","2","88","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2230","Label getInteractivityIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getInteractivityIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","90","2","92","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2231","Label getSignatureIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getSignatureIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","94","2","96","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2232","Label getContextSizeIcon()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getContextSizeIcon()LLabel;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","98","2","100","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2233","Text getScoreValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getScoreValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","102","2","104","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2235","Text getNameValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getNameValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","106","2","108","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2237","Text getPathValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getPathValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","110","2","112","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2239","Text getPositionValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getPositionValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","114","2","116","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2241","Text getParentTypeValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getParentTypeValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","118","2","120","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2243","Text getInteractivityValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getInteractivityValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","122","2","124","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2245","Text getSignatureValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getSignatureValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","126","2","128","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2247","Text getContextSizeValueLabel()","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.getContextSizeValueLabel()LText;","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","130","2","132","3","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2147","CodeElementUI(Composite parent, int style, Score score, String name, String signature, String parentType, String path, String position, Integer contextSize, Boolean interactivity, Monument<Score, IMethodDescription, IUserFeedback> lastAction)","org.eclipse.sed.ifl.ide.gui.element.CodeElementUI.<init>(LComposite;ILScore;LString;LString;LString;LString;LString;LInteger;LBoolean;LMonument;)V","L2144","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\CodeElementUI.java","134","2","271","3","0.517514","3","11","11","0.449275","0.420561","62","45","1279.12","26.3444","137185","2659.93","690","187","7621.36","5207.36","49.6495","29.0348","3.86327","2.25922","5","2","2","1","5","0.00925926","1","0","0.00925926","1","107","138","91","11","107","138","91","0","0","14","0","0","0","7","0","0","0","0","2","0","0","0","0","0","0","5"
